timestamp,testcase_id,query,expected_keywords,reference,judge_criteria,batch,difficulty,special_case,model_id,provider_order,primary_provider_slug,primary_provider_quantization,actual_provider,allow_fallbacks,endpoint_tools_supported,context_length,max_completion_tokens,quantization,input_price_per_1m,output_price_per_1m,input_tokens,output_tokens,used_tokens,input_cost_usd,output_cost_usd,total_cost_usd,openrouter_generation_id,latency_ms,langsmith_project,langsmith_tags,status,error,answer
2026-06-03T07:23:37.755529+00:00,RAG-Q-114,노인복지법에서 노인복지시설 종류를 찾을 수 있으면 종류별로 정리해줘.,"필수 키워드: 노인복지법, 노인복지시설, 종류. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 노인복지법, 노인복지시설, 종류 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_노인복지법_raw.json.md. 근거: cleaned_노인복지법_raw.json.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 시설 종류를 법령 근거로 정리해야 함",detailed_user_questions,medium,법령 항목 추출,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,19,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-114""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:37.775547+00:00,RAG-Q-118,근로자퇴직급여 보장법에서 퇴직연금과 퇴직금이 둘 다 나오면 차이를 어떻게 설명해야 해?,"필수 키워드: 퇴직연금, 퇴직금, 근로자퇴직급여, 차이. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 퇴직연금, 퇴직금, 근로자퇴직급여, 차이 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_근로자퇴직급여 보장법_raw.json.md. 근거: cleaned_근로자퇴직급여 보장법_raw.json.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 퇴직연금/퇴직금 차이를 문서 기준으로 구분해야 함",detailed_user_questions,medium,유사 용어,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,20,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-118""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:37.796147+00:00,RAG-Q-122,서울 조례 파일이 짧게 정리돼 있으면 서울 관련 조례가 아예 없다고 답해도 돼?,"필수 키워드: 서울, 조례, 짧은 문서, 단정 금지. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 서울, 조례, 짧은 문서, 단정 금지 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_서울_조례_raw.json.md. 근거: cleaned_서울_조례_raw.json.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 문서 내용 부족과 부재를 구분해야 함",detailed_user_questions,medium,짧은 문서,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,17,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-122""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:37.813919+00:00,RAG-Q-126,사용자가 '취업'이라고만 물으면 고령자 채용 데이터와 고령자고용촉진법 중 어떤 걸 써야 해?,"필수 키워드: 취업, 채용 데이터, 고령자고용촉진법, 의도 확인. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 취업, 채용 데이터, 고령자고용촉진법, 의도 확인 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_잡코리아_고령자_raw.json.md; cleaned_고용상 연령차별금지 및 고령자고용촉진에 관한 법률_raw.json.md. 근거: cleaned_잡코리아_고령자_raw.json.md; cleaned_고용상 연령차별금지 및 고령자고용촉진에 관한 법률_raw.json.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 구직 정보인지 법령 정보인지 확인해야 함",detailed_user_questions,medium,의도 모호,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,28,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-126""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:37.842909+00:00,RAG-Q-130,부산 해운대구에 사는 부모님 기초연금 문의는 어디 자료를 보면 될까요?,"필수 키워드: 부산, 해운대구, 기초연금, 문의. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 부산, 해운대구, 기초연금, 문의 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_16_부산광역시_해운대구_기초연금.csv.md. 근거: cleaned_16_부산광역시_해운대구_기초연금.csv.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 해운대구 기초연금 자료를 근거로 안내해야 함",layperson_pension_support,medium,상황 설명형,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,18,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-130""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:37.861428+00:00,RAG-Q-134,대전 서구에 사는 어르신이 생일이나 장수 관련 지원금을 받을 수 있는지 궁금해요.,"필수 키워드: 대전, 서구, 장수축하금, 지원 대상. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 대전, 서구, 장수축하금, 지원 대상 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_12_대전광역시_서구_장수축하금.csv.md. 근거: cleaned_12_대전광역시_서구_장수축하금.csv.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 대전 서구 장수축하금 자료를 우선해야 함",layperson_pension_support,medium,상황 설명형,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,20,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-134""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:37.881688+00:00,RAG-Q-138,울산 남구에서 노인 일자리나 사회활동 지원을 받을 수 있는지 알고 싶어요.,"필수 키워드: 울산, 남구, 노인일자리, 사회활동지원사업. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 울산, 남구, 노인일자리, 사회활동지원사업 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_26_울산광역시_남구_노인일자리사회활동지원사업.csv.md. 근거: cleaned_26_울산광역시_남구_노인일자리사회활동지원사업.csv.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 울산 남구 자료를 근거로 답해야 함",layperson_jobs_employment,medium,상황 설명형,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,20,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-138""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:37.902696+00:00,RAG-Q-142,나이가 많다는 이유로 채용에서 불이익을 받은 것 같아요. 어떤 법을 봐야 하나요?,"필수 키워드: 연령차별, 고령자고용촉진, 고용상 연령차별금지. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 연령차별, 고령자고용촉진, 고용상 연령차별금지 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_고용상 연령차별금지 및 고령자고용촉진에 관한 법률_raw.json.md. 근거: cleaned_고용상 연령차별금지 및 고령자고용촉진에 관한 법률_raw.json.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 연령차별 관련 법령을 안내하되 개별 판단은 단정하지 않아야 함",layperson_jobs_employment,hard,법률 상담 경계,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,21,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-142""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:37.923852+00:00,RAG-Q-146,부모님 돌봄 기관을 지역별로 찾고 싶은데 어떤 자료를 봐야 해요?,"필수 키워드: 노인돌봄서비스, 기관, 지역, 현황. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 노인돌봄서비스, 기관, 지역, 현황 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_보건복지부_노인돌봄서비스 기관 현황_20240423.csv.md. 근거: cleaned_보건복지부_노인돌봄서비스 기관 현황_20240423.csv.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 기관 현황 자료와 지역 조건 필요성을 안내해야 함",layperson_care_facilities,medium,상황 설명형,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,34,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-146""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:37.958476+00:00,RAG-Q-150,대구 달서구 근처 노인복지시설은 어떤 종류가 있는지 궁금해요.,"필수 키워드: 대구, 달서구, 노인복지시설, 시설 종류. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 대구, 달서구, 노인복지시설, 시설 종류 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_09_대구광역시_달서구_노인복지시설현황_20240527.csv.md. 근거: cleaned_09_대구광역시_달서구_노인복지시설현황_20240527.csv.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 시설 종류/현황을 달서구 자료 기준으로 답해야 함",layperson_care_facilities,medium,상황 설명형,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,71,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-150""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:38.029864+00:00,RAG-Q-154,경로당 지원 같은 건 법이 아니라 지역 조례를 봐야 하나요?,"필수 키워드: 경로당, 조례, 지역, 지원. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 경로당, 조례, 지역, 지원 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_경로당_조례_raw.json.md. 근거: cleaned_경로당_조례_raw.json.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 지역 조례 성격과 지역 조건 필요성을 안내해야 함",layperson_care_facilities,medium,상황 설명형,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,18,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-154""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:38.048448+00:00,RAG-Q-158,경남에 계신 부모님이 받을 수 있는 노인복지 정책을 찾아줘.,"필수 키워드: 경남, 노인복지정책. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 경남, 노인복지정책 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_03_경남_노인복지정책.csv.md. 근거: cleaned_03_경남_노인복지정책.csv.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 경남 정책 자료를 근거로 답해야 함",layperson_local_policy,medium,상황 설명형,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,28,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-158""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:38.076729+00:00,RAG-Q-162,울산 남구에 사는 독거노인에게 생활 불편 지원 같은 게 있나요?,"필수 키워드: 울산, 남구, 독거노인, OK생활민원기동대. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 울산, 남구, 독거노인, OK생활민원기동대 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_25_울산광역시_남구_OK생활민원기동대_독거노인지원.csv.md. 근거: cleaned_25_울산광역시_남구_OK생활민원기동대_독거노인지원.csv.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 독거노인지원 자료를 근거로 답해야 함",layperson_local_policy,medium,상황 설명형,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,20,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-162""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:38.097705+00:00,RAG-Q-166,충북 어르신 복지 정책을 간단히 알려줘.,"필수 키워드: 충북, 노인복지정책. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 충북, 노인복지정책 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_38_충북_노인복지정책.csv.md. 근거: cleaned_38_충북_노인복지정책.csv.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 충북 정책 자료를 근거로 답해야 함",layperson_local_policy,medium,상황 설명형,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,19,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-166""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:38.117623+00:00,RAG-Q-170,부모님 상황을 말하면 받을 수 있는 복지를 다 찾아줄 수 있나요?,"필수 키워드: 연령, 지역, 소득, 건강상태, 추가 질문. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 연령, 지역, 소득, 건강상태 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_all_sk_그룹3.md. 근거: cleaned_all_sk_그룹3.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 필요 정보를 질문하고 문서 범위 내에서 안내해야 함",layperson_confusing_situations,hard,개인화 상담,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,17,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-170""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:38.135490+00:00,RAG-Q-174,아버지가 70세이고 부산 해운대구에 사세요. 일을 조금 하고 싶은데 기초연금이 줄어드는지도 같이 궁금해요.,"필수 키워드: 70세, 부산 해운대구, 노인일자리, 기초연금, 소득. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 70세, 부산 해운대구, 노인일자리, 기초연금 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_16_부산광역시_해운대구_기초연금.csv.md; cleaned_17_부산광역시_해운대구_노인일자리사업.csv.md; cleaned_기초연금법_raw.json.md. 근거: cleaned_16_부산광역시_해운대구_기초연금.csv.md; cleaned_17_부산광역시_해운대구_노인일자리사업.csv.md; cleaned_기초연금법_raw.json.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 일자리와 기초연금 영향을 단정하지 말고 소득 조건 확인 필요를 말해야 함",layperson_concrete_edge_cases,hard,제도 간 영향,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,17,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-174""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:38.152738+00:00,RAG-Q-178,서울에 요양시설을 알아보는데 노인의료복지시설이라고 되어 있으면 요양원이랑 같은 건가요?,"필수 키워드: 서울, 노인의료복지시설, 요양시설, 구분. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 서울, 노인의료복지시설, 요양시설, 구분 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_20_서울시 사회복지시설(노인의료복지시설) 목록.csv.md; cleaned_노인복지법_raw.json.md. 근거: cleaned_20_서울시 사회복지시설(노인의료복지시설) 목록.csv.md; cleaned_노인복지법_raw.json.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 시설 용어를 문서 기준으로 구분하고 단정하지 않아야 함",layperson_concrete_edge_cases,hard,용어 혼동,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,31,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-178""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
2026-06-03T07:23:38.183995+00:00,RAG-Q-182,울산 북구 시설 정보가 필요한데 시설명만 말고 위치나 운영 정보도 있으면 같이 알려줘.,"필수 키워드: 울산 북구, 시설명, 위치, 운영, 노인복지시설. 정답 방향: 질문 조건에 맞는 제도명과 판단 기준을 설명하고, 울산 북구, 시설명, 위치, 운영 키워드를 포함하며, 자료에 없는 개인별 확정 가능 여부는 추가 확인이 필요하다고 밝혀야 한다.","참고 문서: cleaned_27_울산광역시_북구_노인복지시설현황_20250327.csv.md. 근거: cleaned_27_울산광역시_북구_노인복지시설현황_20250327.csv.md에서 질문 주제와 직접 연결되는 조문, 항목, 표 컬럼, 지역명을 근거로 제시해야 한다.","LLM 답변이 필수 키워드를 포함하고, 질문 상황에 맞게 같은 의미의 표현으로 설명하면 통과. 요청 필드 존재 여부를 문서 기준으로 답해야 함",layperson_concrete_edge_cases,medium,선택 필드,openai/gpt-oss-120b,"[""cerebras/fp16""]",cerebras,fp16,,false,true,131072,40960,fp16,0.35,0.75,,,,,,,,31,skn28-backend-agent-dev,"[""backend-settings-benchmark"", ""openai/gpt-oss-120b"", ""cerebras"", ""RAG-Q-182""]",failed,"APIStatusError: Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 16000 tokens, but can only afford 15129. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_3EFvFTIpyzRcKXiU5NHFqu3uR2a'}",
